ticker,year,quarter,lt_trade_receivables,gross_profit,st_liabilities,fin_leased_fixed_assets,cashneq,st_trade_accounts_payable,eps,changes_in_sale_securities,invest_in_oe,st_trade_accounts_receivable,lt_trade_payables,repaym_of_fin_leases,lt_advances_from_customers,st_advances_from_customers,share_of_associates_n_joint_ventures_result,profit_before_tax,st_invest,interest_paid,net_cf_from_operation,st_loan_receivables,lt_provision_for_invest,pnl_from_invest,share_premium,allocation_of_goodwill,olt_liabilities,eat_of_parent_company,ebt,operating_profit,interest_income_n_dividends,changes_in_inventories,inventories,preferred_stock,receipts_from_disposal_of_fixed_assets_n_olt_assets,receipts_from_equity_issue_n_cap_contri,fin_income,invest_in_associates_or_joint_ventures,st_assets,provisions,deferred_tax_exps,invest_in_subsidiaries,fixed_assets,st_provision_for_liabilities,paym_for_invest_in_oe,tangible_fixed_assets,deduction_revenue,other_funds_from_owners_equity,minoritys_interest,taxes_n_other_payables_to_gov,ost_receivables,cash_n_equiv_at_end_period,loans_purchases_of_other_debt_instruments,trading_securities,st_prepayments_to_suppliers,payable_to_employees,proceeds_from_borrowings,liabilities,lt_provision_for_doubtful_debts,pnl_foreign_exchange,st_borrowings_n_fin_leases,corp_income_tax_paid,depre_fixed_assets_n_properties_invest,other_income,receipts_from_loan_repay_n_sale_of_debt_instruments,owners_equity,sell_exps,lt_held_to_maturity_invest,cf_from_operation,other_profit,changes_in_receivables,lt_acrrued_exps,other_paym_for_operation,lt_prepayments_to_suppliers,st_held_to_maturity_invest,lt_borrowings_n_fin_leases,cogs,paym_for_share_repurchases,general_n_admin_exps,lt_provision_for_liabilities,st_provision_for_doubtful_debts,undistributed_eat,operating_profit_before_changes_in_wc,fin_exps,lt_assets,intangible_fixed_assets,st_acrrued_exps,lt_liabilities,cash_n_equiv_at_begin_period,st_inter_company_receivables,provision_for_trading_secutities,other_cap_of_owners,ost_payables,other_exps,fund_for_tech_dev,net_cf_during_period,ost_assets,total_assets,net_cf_from_invest,lt_receivables,curr_tax_exps,provision_for_inventories,lt_assets_in_progress,olt_receivables,treasury_shares,invest_properties,cash,st_receivables,olt_assets,revenue,lt_loan_receivables,lt_unearned_revenue,lt_invest,cf_from_fin,bonus_n_welfare_fund,cf_from_invest,paym_for_fixed_assets_n_construct_n_olt_assets,net_revenue,convertible_bonds,net_cf_from_fin,eat,principal_repaym,interest_exps,pnl_from_disposal_fixed_assets,st_unearned_revenue,taxes_n_other_receivables_to_gov,casheq,other_receipts_from_operation,changes_in_prepaid_exps,olt_invest,owners_cap,collections_on_invest_in_oe,dividends_paid_to_owners,dividends_n_interest_n_profit_received,changes_in_payables
ree,2009,4,,137724283000.0,750913228000.0,,274654600000.0,124369548000.0,,,,224871530000.0,,,,388555602000.0,,,294039073000.0,,,,-174034457000.0,,1315439887000.0,,63422904000.0,95033750000.0,103738221000.0,103133472000.0,,,227181003000.0,,,,124435013000.0,218840191000.0,1372064396000.0,,-837307000.0,,89628887000.0,4458310000.0,,17872225000.0,1335531000.0,,2427115000.0,53119432000.0,15872104000.0,,,,71656672000.0,2265398000.0,,853416328000.0,,,147315418000.0,,,604749000.0,,2466548682000.0,15634260000.0,,,604749000.0,,,,,,23829447000.0,276846837000.0,,44136782000.0,,-8627137000.0,220542691000.0,,99254782000.0,1972631599000.0,14357145000.0,504956000.0,102503100000.0,,,,,,,,,19748660000.0,3344695995000.0,,,7114663000.0,-6397985000.0,,,-28913000.0,521885877000.0,90299269000.0,556441060000.0,4198039000.0,415906651000.0,,,1356918796000.0,,,,,414571120000.0,,,97460865000.0,,2603104000.0,,,,184355331000.0,,,1312113062000.0,810431311000.0,,,,
ree,2009,3,,119974126000.0,657104512000.0,,206648031000.0,62557613000.0,873.0,,,224733174000.0,,,,402391482000.0,,,311670079000.0,,,,-110446531000.0,,1315439887000.0,,60712705000.0,70744485000.0,89591730000.0,89287841000.0,,,149172437000.0,,,,14589297000.0,262176932000.0,1187394293000.0,,,,92575141000.0,4913730000.0,,17666132000.0,1427485000.0,,414551000.0,43204722000.0,20097676000.0,,,,60230436000.0,32214000.0,,762248428000.0,,,71680867000.0,,,303889000.0,,2371581975000.0,10880552000.0,,,303889000.0,,,,,,31993965000.0,166715852000.0,,32888605000.0,17996000.0,-8454543000.0,127909863000.0,,1506425000.0,1970844458000.0,11411068000.0,36211000.0,105143916000.0,,,,,,,,,23436854000.0,3158238751000.0,,,18432694000.0,-4478887000.0,,,-28913000.0,505294392000.0,68333637000.0,496466892000.0,3418641000.0,288117463000.0,,,1369556284000.0,,,,,286689978000.0,,,71159036000.0,,1248453000.0,,,250067000.0,138314394000.0,,,1217825883000.0,810431310000.0,,,,
ree,2009,2,,115458286000.0,603533646000.0,,306500667000.0,91122445000.0,2355.0,,,181312999000.0,,,,225762809000.0,,,295599105000.0,,,,-132307329000.0,,1315439887000.0,,58286825000.0,190890773000.0,215776742000.0,213434400000.0,,,154731220000.0,,,,45216876000.0,224605471000.0,1260119201000.0,,,,73558206000.0,4435693000.0,,18360266000.0,1855923000.0,,-94633000.0,25549161000.0,67350541000.0,,,,21781347000.0,649080000.0,,705557122000.0,,,134347244000.0,,,2342342000.0,,2357617807000.0,11628275000.0,,,2342342000.0,,,,,,31170049000.0,213617311000.0,,38597716000.0,17996000.0,-8454544000.0,113881654000.0,,-102985229000.0,1827049524000.0,11588732000.0,2307936000.0,102023476000.0,,,,,,,,,13020925000.0,3087168725000.0,,,24980602000.0,-4478888000.0,,,-28913000.0,514569225000.0,34800667000.0,490267284000.0,3476551000.0,330931520000.0,,,1235445542000.0,,,,,329075597000.0,,,190796140000.0,,1556183000.0,,,273568000.0,271700000000.0,,,1143147400000.0,810431310000.0,,,,
ree,2009,1,,88364271000.0,439739544000.0,,387913292000.0,57232389000.0,971.0,,,197845295000.0,,,,198214401000.0,,,313531449000.0,,,,-238409200000.0,,1315439887000.0,,58577882000.0,78693589000.0,79095376000.0,76596477000.0,,,124401408000.0,,,,29497691000.0,224605471000.0,1283250803000.0,,,,52984623000.0,3574246000.0,,19257010000.0,3180356000.0,,-1237442000.0,7087809000.0,44756784000.0,,,,25386900000.0,135053000.0,,542655075000.0,,,124553761000.0,,,2498899000.0,,2167150497000.0,6668634000.0,,,2498899000.0,,,,,,31458426000.0,55071081000.0,,29012416000.0,17996000.0,-7870229000.0,-76494687000.0,,5584435000.0,1451405114000.0,11766397000.0,588830000.0,102915531000.0,,,,,,,,,14523741000.0,2734655917000.0,,,1639229000.0,-4478888000.0,,,-28913000.0,522489323000.0,73213292000.0,442880913000.0,3534461000.0,146615708000.0,,,868750557000.0,,,,,143435352000.0,,,77456147000.0,,2941686000.0,,,4236990000.0,314700000000.0,,,882554286000.0,810431310000.0,,,,
ree,2009,-1,,408877460000.0,791108503000.0,,244409919000.0,142259957000.0,5333000.0,,,224871531000.0,,,,389655601000.0,,484189365000.0,325383754000.0,-8103317000.0,421830968000.0,,-174034457000.0,,1315439887000.0,,63422906000.0,432198646000.0,484189365000.0,478645270000.0,-81770695000.0,-137880247000.0,242913714000.0,,,,212900370000.0,216974461000.0,1408236808000.0,46873669000.0,-1915182000.0,,89628886000.0,3854329000.0,-959928121000.0,17872226000.0,7799295000.0,,1603571000.0,53253805000.0,33879512000.0,244409919000.0,,,70385741000.0,2265398000.0,365901805000.0,893842260000.0,,4401815000.0,148477993000.0,-3381118000.0,46873669000.0,5749895000.0,,2463374316000.0,48980024000.0,,,5544095000.0,-142343012000.0,,-13608574000.0,,,22666870000.0,765333673000.0,,90065673000.0,,-8627136000.0,217367558000.0,356845742000.0,4086863000.0,1973709471000.0,14357143000.0,1836395000.0,102733757000.0,359042809000.0,,,,,205800000.0,,-114632890000.0,20383392000.0,3381946279000.0,-469766577000.0,,52302330000.0,-6397985000.0,,,-28913000.0,521885876000.0,91399269000.0,575146029000.0,5275912000.0,1182010428000.0,,,1356918797000.0,,1202391000.0,,-82452507000.0,1174211133000.0,,-66697281000.0,433802217000.0,-375869823000.0,8103317000.0,,,,153010650000.0,8706556000.0,-1103046000.0,1313978793000.0,810431310000.0,445069669000.0,-56729263000.0,127544382000.0,362697984000.0
ree,2008,4,,86977606412.0,401326424911.0,,352442806810.0,64930395726.0,,,,190763532072.0,,,,101290400859.0,,,328127673406.0,,,,-115758861600.0,,1315439887150.0,,59844842245.0,12451672516.0,9723121081.0,7739758063.0,,,112053799665.0,,,,51251702926.0,213485915332.0,1255888025918.0,,-2782053269.0,,45351955473.0,4690580056.0,,19819388531.0,4544232938.0,,53501834.0,9458451687.0,26029515527.0,,,,12727920232.0,2483699374.0,,506800850827.0,,,148645623966.0,,,2153844247.0,,2089765606953.0,13533015631.0,,,1983363018.0,,,,,,32570912262.0,240878873665.0,,34186981866.0,17995942.0,-6761927014.0,-153888685433.0,,82769553778.0,1351506688089.0,11886137372.0,2533232347.0,105474425916.0,,,,,,170481229.0,,,11907642054.0,2607394714007.0,,,,-4478887027.0,,,-28912770.0,531763775926.0,25450189917.0,451356103983.0,4324316962.0,332400713015.0,,,770066639728.0,,,,,327856480077.0,,,12505174350.0,,,,,3420229671.0,326992616893.0,,,672339585996.0,810431310000.0,,,,
ree,2008,3,,82406458749.0,652341612513.0,,260118414542.0,72864918298.0,,,,147459620210.0,,,,96321851832.0,,,345917082394.0,,,,-100385861600.0,,1315439887150.0,,58150886910.0,9628151506.0,13844251514.0,12731825377.0,,,216789052916.0,,,,98978649201.0,79268395332.0,1218381599375.0,,,,180895599976.0,1994235797.0,,19216314116.0,4141098647.0,,200552492.0,6336612509.0,21375195660.0,,,,27685556492.0,146419800.0,,767344906213.0,,,172179332345.0,,,1112426137.0,,1845505811311.0,7916128263.0,,,1112426137.0,,,,,,43370503133.0,161493384791.0,,24260810494.0,630635701.0,-8465905185.0,-159766873523.0,,136476343816.0,1405243303804.0,12045231522.0,,115003293700.0,,,,,,,,,13538956531.0,2623624903179.0,,,4015547516.0,-3033479219.0,,,-28912770.0,384205564268.0,20104614542.0,382018092992.0,3436117104.0,248040942187.0,,,836706022456.0,,,,,243899843540.0,,,9828703998.0,,,,,,240013800000.0,,,857823488724.0,578901730000.0,,,,
ree,2008,2,,91682106984.0,702167049984.0,,195052844435.0,100046328611.0,,,,158247497978.0,,,,100628255374.0,,,384782053429.0,,,,,,1315439887150.0,,56778592974.0,-63750699217.0,-56757103795.0,-60156773207.0,,,244804487320.0,,,,19638081141.0,58168395332.0,1221231585455.0,,,,118678910511.0,3049053183.0,,17804753205.0,7584351236.0,,-333120537.0,18902653931.0,19981053814.0,,,,21762509391.0,124072704.0,,819343793297.0,,,163515226582.0,,,3523687174.0,,1836220473606.0,7920975492.0,,,3399669412.0,,,,,,47567563133.0,210401681740.0,,22293379842.0,709713984.0,-8465905185.0,-169395025029.0,,141262605998.0,1444906832674.0,12221000112.0,,117176743313.0,,,,,,124017762.0,,,11567187892.0,2666138418129.0,,,7326715959.0,-3033479219.0,,,-28912770.0,392119464040.0,51239044435.0,385025012379.0,3436117104.0,309668139960.0,,,930672341019.0,,,,,302083788724.0,,,-64083819754.0,,4821921281.0,,,,143813800000.0,,,872503945687.0,578901730000.0,,,,
ree,2008,1,,73494396159.0,693514168576.0,,150844511217.0,105239213898.0,,,,140100555286.0,,,,110452079534.0,,,518534703207.0,,,,,,1315439887150.0,,53643317076.0,-110715428802.0,-106152080526.0,-107326568575.0,,,233715864307.0,,,,13238864517.0,55768395332.0,1353838856582.0,,,,88124238433.0,2085461612.0,,17279831784.0,3645702593.0,,4080451.0,13882384992.0,12500884011.0,,,,19422056325.0,18463200.0,,807415442042.0,,,114564796415.0,,,1192938640.0,,1902432142151.0,6815908929.0,,,1174488049.0,,,,,,47567563133.0,201767494414.0,,21897024128.0,738962561.0,-8465905185.0,-105333830892.0,,165346896194.0,1366916031879.0,12515648845.0,,113901273466.0,,,,,,18450591.0,,,13555256715.0,2720754888461.0,,,4559267825.0,-3033479219.0,,,-28912770.0,399054439588.0,20844511217.0,437188521136.0,3172872144.0,278907593166.0,,,876564481714.0,,,,,275261890573.0,,,-110711348351.0,,3288511485.0,,,,130000000000.0,,,820796086382.0,575149920000.0,,,,
ree,2008,-1,,330075480000.0,403533080000.0,,359042809000.0,68293306000.0,-1901000.0,,,195130680000.0,,,,101195303000.0,,-141658596000.0,182504714000.0,-17662769000.0,81980789000.0,,-245482269000.0,,1315439887000.0,,59844841000.0,-153750541000.0,-141658596000.0,-149273176000.0,-53626432000.0,96493404000.0,106952564000.0,,2201928000.0,,183012218000.0,219229527000.0,1118977987000.0,36114572000.0,-2868075000.0,,45351955000.0,3718964000.0,-580368536000.0,19819388000.0,19915379000.0,,-76410000.0,9153793000.0,26029516000.0,359042809000.0,,,14777886000.0,2483699000.0,411125756000.0,508968718000.0,,6218000.0,148277946000.0,-58447052000.0,36114572000.0,7982887000.0,,2088465068000.0,39710986000.0,,,7614580000.0,-41950286000.0,,-2572447000.0,,,32570912000.0,824317894000.0,,97607391000.0,17996000.0,-7870229000.0,-155188276000.0,230414152000.0,525042497000.0,1489276511000.0,11886137000.0,6122968000.0,105435638000.0,305885177000.0,,,,,368307000.0,,53157632000.0,12854959000.0,2608254498000.0,-88235521000.0,,15036430000.0,-4478888000.0,,,-28913000.0,531763776000.0,25450192000.0,457622941000.0,3071182000.0,1174308753000.0,,,909089598000.0,,1297377000.0,,-153720168000.0,1154393374000.0,,59412364000.0,-153826951000.0,-351680962000.0,17662769000.0,-2077910000.0,,4387048000.0,333592617000.0,21566070000.0,280375000.0,935342340000.0,810431310000.0,602903886000.0,-32430000.0,40747369000.0,-146140658000.0
ree,2007,4,,105424579478.0,531139710000.0,,305885177000.0,121578617000.0,,,,135073777000.0,,,,140505001000.0,,,672847555000.0,,,,,,1315439887000.0,,45478771000.0,99242009523.0,99803934529.0,95280532953.0,,,204891377000.0,,,,72985211529.0,178122459000.0,1615206630000.0,,,,53644738000.0,1570833000.0,,17727176000.0,6216663296.0,,561925006.0,54517024000.0,23888389000.0,,,,26243385000.0,1369443000.0,,635407421000.0,,,73830283000.0,,,4817389648.0,,2244784991000.0,8873947832.0,,,4523401576.0,,,,,,47567563000.0,303714576987.0,,32258125868.0,1029355000.0,-8465905000.0,286826436000.0,,41997184354.0,1275918399000.0,4192288000.0,2541305000.0,104267711000.0,,,,-28913000.0,,293988072.0,,,24118253000.0,2891125029000.0,,,,-3033479000.0,,,,405989415000.0,57963628000.0,407464268000.0,1858341000.0,415355819761.0,,,814425905000.0,,,,,409139156465.0,,,99803934529.0,,,,,3646176000.0,247921549000.0,,,636303446000.0,575149920000.0,,,,
ree,2007,3,,69006621318.0,192224152272.0,,23479964265.0,,,,,,,,,,,,1093056784916.0,,,,,,1315183925150.0,,,64009276571.0,64258107077.0,63548840841.0,,,14583071887.0,,,,27590798089.0,,1266215165938.0,,,,254662641917.0,,,9569641433.0,3645303865.0,,248830506.0,,,,,,,,,304589589285.0,,,,,,750376194.0,,2130863371705.0,4889575422.0,,,709266236.0,,,,,,,181201923915.0,,17260392433.0,,,180949875755.0,,10898610711.0,1169237795052.0,3264576000.0,,112365437013.0,,,,,,41109958.0,,,,2435452960990.0,,,,,,,-28912770.0,197760447705.0,,135095344870.0,211302607.0,253853849098.0,,,716603402823.0,,,,,250208545233.0,,,64258107077.0,,,,,,,,,,575149920000.0,,,,
ree,2007,2,,65330186878.0,353293849280.0,,103629837443.0,,,,,,,,,,,97501079403.0,1190568106932.0,,97501079403.0,,,,1315183925150.0,,,97501079403.0,97583483688.0,97675377979.0,,,20225241898.0,,,,62411786081.0,,1413197300100.0,,,,242899455248.0,,,9851976982.0,5353481024.0,,82404285.0,,,97501079403.0,,,,,,464768142125.0,,,,,,933525982.0,,2092324598521.0,5754718384.0,,,839745709.0,,,,,,,215837880124.0,,21092174239.0,,,142387626435.0,97501079403.0,3219702357.0,1143895440546.0,3264576000.0,,111474292845.0,,,,,,93780273.0,,97501079403.0,,2557092740646.0,,,,,,,-28912770.0,201455478392.0,,98774113827.0,211302607.0,286521548026.0,,,699329204299.0,,,,,281168067002.0,,,97583483688.0,,,,,,,,,,575149920000.0,,,,
ree,2007,1,,61834591713.0,209201033430.0,,95573106922.0,,,,,,,,,,,128859172534.0,1312903744813.0,-1133296334.0,-3352706357.0,,,,1315183925150.0,,,128859172534.0,129014135176.0,166822042898.0,,-17952420551.0,25540901374.0,,81766741215.0,912968930000.0,127305420037.0,,1516510179210.0,3563573426.0,,,220883000400.0,,-423399236538.0,10041689823.0,3165223498.0,,154962642.0,,,77189854499.0,-814668228778.0,,,,,315624334576.0,,,,-17300000000.0,3563573426.0,1984174443.0,,2031037119674.0,4710688140.0,,,650566613.0,49994935707.0,,-145810451.0,,,,122834306293.0,,15100413358.0,,,81096647588.0,7686812731.0,2506867354.0,830151275040.0,3264576000.0,,106423301146.0,305527743047.0,,,,,1333607830.0,,-228337888548.0,,2346661454250.0,-1101908964926.0,,,,,,-28912770.0,200818378770.0,,82492426101.0,211302607.0,187834121504.0,,,408238593263.0,,,-1101908964926.0,-32179446560.0,184668898006.0,,876923782735.0,129014135176.0,-5515793865.0,,,,,,5079059950.0,,,383440290000.0,42502750603.0,-30529353400.0,44068455132.0,-29581987409.0
ree,2007,-1,,297800917000.0,531139710000.0,,305885177000.0,121578617000.0,5819.0,,,135073777000.0,,,,140505001000.0,,392040418000.0,672847555000.0,-10518013000.0,45656931000.0,,,,1315439887000.0,,45478771000.0,290991393000.0,392040418000.0,385244435000.0,,-107204603000.0,204891377000.0,,5659792000.0,908564502000.0,250663436000.0,178122459000.0,1615206630000.0,28138066000.0,3894074000.0,,53644738000.0,1570833000.0,189555785000.0,17727176000.0,18380672000.0,,535587000.0,54517024000.0,23888389000.0,305885177000.0,-1085900867000.0,,26243385000.0,1369443000.0,,635407421000.0,,-3870325000.0,73830283000.0,-93703183000.0,28138066000.0,8558439000.0,56075577000.0,2244784991000.0,24222130000.0,,,6795983000.0,-148523887000.0,,-8846844000.0,,,47567563000.0,679284047000.0,182246597000.0,78729632000.0,1029355000.0,-8465905000.0,286826436000.0,221101908000.0,60268156000.0,1275918399000.0,4192288000.0,2541305000.0,104267711000.0,318352313000.0,,,-28913000.0,,1762456000.0,,-12467136000.0,24118253000.0,2891125029000.0,-937856618000.0,,96619364000.0,-3033479000.0,,,,405989415000.0,57963628000.0,407464268000.0,1858341000.0,995465636000.0,,,814425905000.0,,,-937856618000.0,-103246905000.0,977084964000.0,,879732551000.0,291526980000.0,-178678224000.0,9478311000.0,,,3646176000.0,247921549000.0,,-17015444000.0,636303446000.0,575149920000.0,,-32400324000.0,,210366997000.0
ree,2006,4,,84729371792.0,242999787205.0,,305527743047.0,,,,,,,,,,,,227739030100.0,,,,,,452272245000.0,,,103990559237.0,104091383595.0,104739189770.0,,,41895000962.0,,,,46900756735.0,,700328149238.0,,,,174438832536.0,,,10253281746.0,2637621845.0,,100824358.0,,,,,,,,,335340961549.0,,,,,,442510238.0,,1041387360101.0,4301278587.0,,,-576259294.0,,,,,,,301263460909.0,,18600715113.0,,,166307649961.0,,3988945057.0,676400172412.0,3781120834.0,,92341174344.0,,,,,,1018769532.0,,,,1376728321650.0,,,,,,,-28912770.0,204301060829.0,,125166375129.0,,388630454546.0,,,297660279047.0,,,,,385992832701.0,,,104091383595.0,,,,,,,,,,338043430000.0,,,,
ree,2006,3,,47583192132.0,266518092420.0,,50670933406.0,,,,,,,,,,,,124777100649.0,,,,,,116532940000.0,,,52994536606.0,53047705135.0,50319539240.0,,,,,,,18309710728.0,,323655186923.0,,,,107137682783.0,,,4056964678.0,1463649853.0,,53168529.0,,,,,,,,,336521273419.0,,,,,,2746974198.0,,594257754383.0,2592519427.0,,,2728165895.0,,,,,,,160430523934.0,,14108569078.0,,,84913934589.0,,-1127724885.0,607123840879.0,3781120834.0,,70003180999.0,,,,,,18808303.0,,,51649978121.0,930779027802.0,,,,,,,-28912770.0,214180015557.0,,96557174747.0,,209477365919.0,,,285806142539.0,,,,,208013716066.0,,,53047705135.0,,,,,,,,,,282549330000.0,,,,
ree,2006,2,,52329235509.0,185255761487.0,,63415128194.0,,,,,,,,,,,,102441100000.0,,,,,,116532940000.0,,,34409102688.0,34450938368.0,34446165668.0,,,,,,,4282105866.0,,313245822869.0,,,,62512320642.0,,,4324749476.0,737039485.0,,41835680.0,,,,,,,,,254585011963.0,,,,,,259037705.0,,565895834104.0,2284748671.0,,,4772700.0,,,,,,,212255716897.0,,12616141041.0,,,81952521093.0,,7264285995.0,507235023198.0,3264576000.0,,69329250476.0,,,,,,254265005.0,,,46266051589.0,820480846067.0,,,,,,,-28912770.0,218416560017.0,,101123543086.0,,265321991891.0,,,226306142539.0,,,,,264584952406.0,,,34450938368.0,,,,,,,,,,282549330000.0,,,,
ree,2006,1,,39067728243.0,229971033093.0,,131181702086.0,,,,,,,,,,,,7030000000.0,,,,,,116532940000.0,,,108182857027.0,108234260190.0,114149018089.0,,,41121026716.0,,,,91570621774.0,,350097292047.0,,,,63762638269.0,,,15680018185.0,5474692204.0,,51403163.0,,,,,,,,,299193839084.0,,,,,,2447234260.0,,568230025650.0,1499249865.0,,,29258933.0,,,,,,,137415668292.0,,12812600260.0,,,84171991389.0,,2177481803.0,517326572687.0,3264576000.0,,69222805991.0,,,,,,2417975327.0,,,,867423864734.0,,,,,,,-28912770.0,184267791879.0,,170764563245.0,,181958088739.0,,,269296142539.0,,,,,176483396535.0,,,108234260190.0,,,,,,,,,,282549330000.0,,,,
ree,2006,-1,,216637702000.0,330067548000.0,,318352313000.0,76888225000.0,7624000.0,,,176394258000.0,,,,92401736000.0,,298999560000.0,227739030000.0,-10856483000.0,52800654000.0,,,,452272245000.0,,30928858000.0,222529856000.0,298999560000.0,296814195000.0,-12308123000.0,32292989000.0,96625596000.0,,2749178000.0,391233405000.0,154935523000.0,10029040000.0,901711356000.0,18500616000.0,1167635000.0,,180886422000.0,974023000.0,,16700871000.0,10313003000.0,,-99508000.0,52692268000.0,10203324000.0,318352313000.0,-320826742000.0,,3916469000.0,3630068000.0,134602452000.0,427248228000.0,,,58793964000.0,-42463230000.0,18500616000.0,2185365000.0,,1084565531000.0,10677797000.0,,,2185365000.0,-156445706000.0,,-1921776000.0,,,59035508000.0,607503182000.0,,51322094000.0,564238000.0,-13115407000.0,206568967000.0,175633511000.0,12759139000.0,610903773000.0,3264576000.0,171426000.0,97180680000.0,170555530000.0,,,,,,,147796783000.0,436584000.0,1512615129000.0,-277231433000.0,,75401577000.0,-4094657000.0,,,-28913000.0,204301061000.0,318352313000.0,258557833000.0,3510727000.0,834453887000.0,,,222205563000.0,,,,-159265611000.0,824140884000.0,,372227562000.0,222430348000.0,-121072980000.0,,,,250068000.0,,158692000.0,-1128961000.0,212176523000.0,338043430000.0,194970439000.0,-39322968000.0,5141303000.0,57531618000.0
ree,2005,4,,36484811406.0,204237057714.0,,160779165356.0,38382321122.0,,,,32989513463.0,,,,72897390287.0,,,7030000000.0,,,,,,107450000000.0,,23900026931.0,14572426549.0,14624054297.0,23219628354.0,,,100703459150.0,,,,11475579319.0,6879044015.0,321079839877.0,,,35454716025.0,243226934764.0,,,205423367649.0,3284452158.0,,51627748.0,3296949560.0,21536172479.0,,,,,1019534055.0,,272037084645.0,,,60400000000.0,,,-470114504.0,,505183071311.0,3150933521.0,,,-6720400556.0,,,,,,43900000000.0,89348000144.0,,18586501685.0,,-12496608883.0,50832122581.0,,3003327165.0,456140316079.0,3264576000.0,2655383991.0,67800026931.0,,8154675526.0,,,,6250286052.0,,,,777220155956.0,,,,-1765480414.0,,,-28912770.0,,160779165356.0,52567215371.0,1210034375.0,129117263708.0,,,211703346940.0,,,,,125832811550.0,,,14624054297.0,,,,,,,,,169369586900.0,282155240000.0,,,,
ree,2005,3,,37783926733.0,102821689478.0,,41192236546.0,10125695428.0,,,,45114688501.0,,,,53883991139.0,,,8280000000.0,,,,,,,,20792759898.0,21581137214.0,21619672610.0,20712977962.0,,,49287792400.0,,,,1501867003.0,17096430915.0,152608846870.0,,,35454716025.0,224733813741.0,,,207235221536.0,3443100196.0,,38535396.0,10076903617.0,4827428566.0,,,,,,,187914449376.0,,,7932824852.0,,,906694648.0,,336694256150.0,2450932252.0,,,906694648.0,,,,,,64300000000.0,64361488800.0,,14099948771.0,,-7286528426.0,39785307420.0,,2021934751.0,371999858656.0,3264576000.0,1392671455.0,85092759898.0,,10799127551.0,,,,,,,394101732.0,524608705526.0,,,,-2193772545.0,,,-28912770.0,,41192236546.0,53454716192.0,712697975.0,105588515729.0,,,146553346940.0,,,,,102145415533.0,,,21619672610.0,,,,,,,,,94002200000.0,232155240000.0,,,,
ree,2005,2,,38340051248.0,105930208009.0,,69637845161.0,12339110234.0,,,,61439106029.0,,,,55049371056.0,,,8280000000.0,,,,,,,,19868426063.0,28137715019.0,28192791101.0,27975430796.0,,,41065889533.0,,,,5489597939.0,7694430915.0,186858554488.0,,,35454716025.0,224888352075.0,,,208113233115.0,5580737540.0,,55076082.0,12210801236.0,8671780490.0,,,,,,,190098634072.0,,,17119122578.0,,,217360305.0,,338321177031.0,2520403770.0,,,217360305.0,,,,,,64300000000.0,96670052562.0,,11306352239.0,,-8006208701.0,40817130645.0,,2027462382.0,341561256615.0,3264576000.0,309509845.0,84168426063.0,,5090365673.0,,,,,,,679776303.0,528419811103.0,,,,-2193772545.0,,,-28912770.0,,69637845161.0,67195043491.0,331557600.0,140590841350.0,,,116341346940.0,,,,,135010103810.0,,,28192791101.0,,,,,,,,,73192200000.0,232155240000.0,,,,
ree,2005,1,,30663134247.0,119700154414.0,,65325781204.0,16540837949.0,,,,51796527528.0,,,,53274800975.0,,,8280000000.0,,,,,,,,19512040681.0,16908170835.0,16972971402.0,20742084431.0,,,49761957508.0,,,,5514085588.0,6327230915.0,178721338948.0,,,35454716025.0,226179974538.0,,,211380837544.0,3272401200.0,,64800567.0,14442537973.0,4131143314.0,,,,,,,203512195095.0,,,19964970860.0,,,109453814.0,,316363065331.0,2773650931.0,,,-3769113029.0,,,,,,64300000000.0,56688188748.0,,10487429284.0,,-8006208701.0,18058298723.0,,2174055189.0,341153921478.0,3264576000.0,313037845.0,83812040681.0,,5144959187.0,,,,3878566843.0,,,711273233.0,519875260426.0,,,,-2193772545.0,,,-28912770.0,,65325781204.0,54642327003.0,,90623724195.0,,,114973946940.0,,,,,87351322995.0,,,16972971402.0,,,,,,,,,73192000000.0,232155240000.0,,,,
ree,2005,-1,,142961051000.0,253266985000.0,,170555530000.0,61091103000.0,,,,73862248000.0,,,,106045974000.0,,80971554000.0,7030000000.0,-7552690000.0,107691156000.0,,,,115744763000.0,,23900027000.0,67848835000.0,80971554000.0,86621390000.0,-17020090000.0,-46840735000.0,129235531000.0,,918773000.0,157450000000.0,18282645000.0,6879044000.0,409000682000.0,14799886000.0,,,61519567000.0,,,24112800000.0,12327127000.0,,151292000.0,7728362000.0,24548585000.0,170555530000.0,-104529400000.0,,2447180000.0,1324141000.0,45353123000.0,321067012000.0,,,60400000000.0,-12535949000.0,14799886000.0,1428544000.0,8280000000.0,512064777000.0,12116600000.0,,,-5649836000.0,-12754548000.0,,-3563524000.0,,,43900000000.0,244395882000.0,-28913000.0,53070477000.0,,-13005560000.0,56211800000.0,96081529000.0,9435229000.0,424702042000.0,3264576000.0,6564214000.0,67800027000.0,24101469000.0,,,,,7078380000.0,,146454061000.0,222363000.0,833702724000.0,-119407866000.0,,12971427000.0,-3777707000.0,,,-28913000.0,185619941000.0,170555530000.0,101957258000.0,1313903000.0,399684060000.0,,,176248631000.0,,-158692000.0,,-36592823000.0,387356933000.0,,158170771000.0,68000127000.0,-31080463000.0,7552690000.0,,,,,5654000.0,640591000.0,169369587000.0,282155240000.0,,-18027482000.0,12515584000.0,94210828000.0
